section,key,value
summary,model,/Users/gatilin/PycharmProjects/onnx-easy-tools/onnx_ckpts/mmyolo/dynamic/yolov5_l-p6-v62_syncbn_fast_8xb16-300e_coco.onnx
summary,node_count,818
summary,input_count,1
summary,output_count,2
summary,num_params,76726418
summary,model_size,292.6880569458008
parameter_data_types,FLOAT,76726393
parameter_data_types,INT64,25
operators,Conv,"count=135, percentage=16.503667481662593"
operators,Sigmoid,"count=134, percentage=16.381418092909534"
operators,Mul,"count=166, percentage=20.293398533007334"
operators,Add,"count=41, percentage=5.012224938875306"
operators,Concat,"count=54, percentage=6.601466992665037"
operators,MaxPool,"count=3, percentage=0.36674816625916873"
operators,Resize,"count=3, percentage=0.36674816625916873"
operators,Shape,"count=31, percentage=3.7897310513447433"
operators,Gather,"count=62, percentage=7.579462102689487"
operators,Unsqueeze,"count=50, percentage=6.112469437652812"
operators,Reshape,"count=50, percentage=6.112469437652812"
operators,Slice,"count=12, percentage=1.466992665036675"
operators,Range,"count=11, percentage=1.3447432762836184"
operators,Cast,"count=8, percentage=0.9779951100244498"
operators,Tile,"count=10, percentage=1.2224938875305624"
operators,ConstantOfShape,"count=6, percentage=0.7334963325183375"
operators,Transpose,"count=14, percentage=1.7114914425427872"
operators,Sub,"count=6, percentage=0.7334963325183375"
operators,Pow,"count=2, percentage=0.24449877750611246"
operators,Div,"count=2, percentage=0.24449877750611246"
operators,ReduceMax,"count=1, percentage=0.12224938875305623"
operators,Less,"count=2, percentage=0.24449877750611246"
operators,Where,"count=4, percentage=0.4889975550122249"
operators,TopK,"count=2, percentage=0.24449877750611246"
operators,Flatten,"count=6, percentage=0.7334963325183375"
operators,NonMaxSuppression,"count=1, percentage=0.12224938875305623"
operators,Expand,"count=1, percentage=0.12224938875305623"
operators,Equal,"count=1, percentage=0.12224938875305623"
inputs,input,"dtype=FLOAT, shape=[0, 3, 0, 0]"
outputs,dets,"dtype=FLOAT, shape=[0, 0, 0]"
outputs,labels,"dtype=INT64, shape=[0, 0]"
