section,key,value
summary,model,./efficientvit_b0.onnx
summary,node_count,448
summary,input_count,1
summary,output_count,1
summary,num_params,3407328
summary,model_size,13.11451244354248
parameter_data_types,FLOAT,3407328
operators,Conv,"count=50, percentage=11.160714285714286"
operators,HardSigmoid,"count=24, percentage=5.357142857142857"
operators,Mul,"count=41, percentage=9.151785714285714"
operators,Add,"count=21, percentage=4.6875"
operators,Shape,"count=16, percentage=3.571428571428571"
operators,Constant,"count=126, percentage=28.125"
operators,Gather,"count=16, percentage=3.571428571428571"
operators,Concat,"count=16, percentage=3.571428571428571"
operators,Unsqueeze,"count=20, percentage=4.464285714285714"
operators,Reshape,"count=16, percentage=3.571428571428571"
operators,Transpose,"count=16, percentage=3.571428571428571"
operators,Div,"count=9, percentage=2.0089285714285716"
operators,Slice,"count=24, percentage=5.357142857142857"
operators,Relu,"count=8, percentage=1.7857142857142856"
operators,ConstantOfShape,"count=4, percentage=0.8928571428571428"
operators,Cast,"count=20, percentage=4.464285714285714"
operators,Pad,"count=4, percentage=0.8928571428571428"
operators,MatMul,"count=9, percentage=2.0089285714285716"
operators,GlobalAveragePool,"count=1, percentage=0.2232142857142857"
operators,Flatten,"count=1, percentage=0.2232142857142857"
operators,ReduceMean,"count=2, percentage=0.4464285714285714"
operators,Sub,"count=1, percentage=0.2232142857142857"
operators,Pow,"count=1, percentage=0.2232142857142857"
operators,Sqrt,"count=1, percentage=0.2232142857142857"
operators,Gemm,"count=1, percentage=0.2232142857142857"
inputs,input,"dtype=FLOAT, shape=[0, 3, 224, 224]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
