section,key,value
summary,model,./onnx_ckpts/mmdet/dynamic/rtmdet_tiny_8xb32-300e_coco.onnx
summary,node_count,493
summary,input_count,1
summary,output_count,2
summary,num_params,5550851
summary,model_size,21.174816131591797
parameter_data_types,FLOAT,5550827
parameter_data_types,INT64,24
operators,Conv,"count=86, percentage=17.44421906693712"
operators,Sigmoid,"count=77, percentage=15.618661257606492"
operators,Mul,"count=97, percentage=19.675456389452332"
operators,Add,"count=20, percentage=4.056795131845842"
operators,Concat,"count=36, percentage=7.302231237322515"
operators,GlobalAveragePool,"count=4, percentage=0.8113590263691683"
operators,HardSigmoid,"count=4, percentage=0.8113590263691683"
operators,MaxPool,"count=3, percentage=0.6085192697768762"
operators,Resize,"count=2, percentage=0.4056795131845842"
operators,Shape,"count=25, percentage=5.070993914807302"
operators,Gather,"count=38, percentage=7.707910750507099"
operators,Range,"count=8, percentage=1.6227180527383367"
operators,Cast,"count=6, percentage=1.2170385395537524"
operators,Reshape,"count=27, percentage=5.476673427991886"
operators,Expand,"count=7, percentage=1.4198782961460445"
operators,Unsqueeze,"count=18, percentage=3.6511156186612577"
operators,Transpose,"count=8, percentage=1.6227180527383367"
operators,Sub,"count=2, percentage=0.4056795131845842"
operators,ReduceMax,"count=2, percentage=0.4056795131845842"
operators,Less,"count=3, percentage=0.6085192697768762"
operators,Not,"count=1, percentage=0.2028397565922921"
operators,Where,"count=5, percentage=1.0141987829614605"
operators,TopK,"count=2, percentage=0.4056795131845842"
operators,Flatten,"count=6, percentage=1.2170385395537524"
operators,NonMaxSuppression,"count=1, percentage=0.2028397565922921"
operators,Tile,"count=2, percentage=0.4056795131845842"
operators,Equal,"count=1, percentage=0.2028397565922921"
operators,ConstantOfShape,"count=2, percentage=0.4056795131845842"
inputs,input,"dtype=FLOAT, shape=[0, 3, 0, 0]"
outputs,dets,"dtype=FLOAT, shape=[0, 0, 0]"
outputs,labels,"dtype=INT64, shape=[0, 0]"
