section,key,value
summary,model,./nasnetalarge.onnx
summary,node_count,2463
summary,input_count,1
summary,output_count,1
summary,num_params,88658596
summary,model_size,338.8233880996704
parameter_data_types,FLOAT,88658596
operators,Conv,"count=488, percentage=19.813235891189606"
operators,Relu,"count=180, percentage=7.3081607795371495"
operators,Shape,"count=48, percentage=1.9488428745432398"
operators,Constant,"count=508, percentage=20.625253755582623"
operators,Gather,"count=48, percentage=1.9488428745432398"
operators,Cast,"count=196, percentage=7.957775071051564"
operators,Div,"count=64, percentage=2.598457166057653"
operators,Ceil,"count=24, percentage=0.9744214372716199"
operators,Sub,"count=128, percentage=5.196914332115306"
operators,Mul,"count=24, percentage=0.9744214372716199"
operators,Add,"count=190, percentage=7.714169711733658"
operators,Clip,"count=40, percentage=1.6240357287860334"
operators,Unsqueeze,"count=192, percentage=7.795371498172959"
operators,Concat,"count=102, percentage=4.141291108404385"
operators,ConstantOfShape,"count=28, percentage=1.1368250101502233"
operators,Reshape,"count=56, percentage=2.2736500203004466"
operators,Slice,"count=28, percentage=1.1368250101502233"
operators,Transpose,"count=28, percentage=1.1368250101502233"
operators,Pad,"count=28, percentage=1.1368250101502233"
operators,MaxPool,"count=4, percentage=0.16240357287860333"
operators,AveragePool,"count=52, percentage=2.111246447421843"
operators,BatchNormalization,"count=4, percentage=0.16240357287860333"
operators,GlobalAveragePool,"count=1, percentage=0.04060089321965083"
operators,Flatten,"count=1, percentage=0.04060089321965083"
operators,Gemm,"count=1, percentage=0.04060089321965083"
inputs,input,"dtype=FLOAT, shape=[0, 3, 331, 331]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
