section,key,value
summary,model,torchvision/vgg19.onnx
summary,node_count,57
summary,input_count,1
summary,output_count,1
summary,num_params,143658600
summary,model_size,548.0231027603149
parameter_data_types,FLOAT,143658600
operators,Identity,"count=13, percentage=22.807017543859647"
operators,Conv,"count=16, percentage=28.07017543859649"
operators,Relu,"count=18, percentage=31.57894736842105"
operators,MaxPool,"count=5, percentage=8.771929824561402"
operators,AveragePool,"count=1, percentage=1.7543859649122806"
operators,Flatten,"count=1, percentage=1.7543859649122806"
operators,Gemm,"count=3, percentage=5.263157894736842"
inputs,input,"dtype=FLOAT, shape=[0, 3, 224, 224]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
