section,key,value
summary,model,./dpn68.onnx
summary,node_count,504
summary,input_count,1
summary,output_count,1
summary,num_params,12610588
summary,model_size,48.19707107543945
parameter_data_types,FLOAT,12610588
operators,Identity,"count=8, percentage=1.5873015873015872"
operators,Conv,"count=72, percentage=14.285714285714285"
operators,Relu,"count=72, percentage=14.285714285714285"
operators,MaxPool,"count=1, percentage=0.1984126984126984"
operators,BatchNormalization,"count=27, percentage=5.357142857142857"
operators,Constant,"count=208, percentage=41.269841269841265"
operators,Slice,"count=52, percentage=10.317460317460316"
operators,Add,"count=22, percentage=4.365079365079365"
operators,Concat,"count=40, percentage=7.936507936507936"
operators,GlobalAveragePool,"count=1, percentage=0.1984126984126984"
operators,Flatten,"count=1, percentage=0.1984126984126984"
inputs,input,"dtype=FLOAT, shape=[0, 3, 224, 224]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
