section,key,value
summary,model,./efficientformerv2_s2.onnx
summary,node_count,1131
summary,input_count,1
summary,output_count,1
summary,num_params,12589472
summary,model_size,48.37381362915039
parameter_data_types,FLOAT,12589472
operators,Conv,"count=155, percentage=13.704686118479223"
operators,Constant,"count=339, percentage=29.973474801061005"
operators,Div,"count=68, percentage=6.012378426171529"
operators,Erf,"count=67, percentage=5.92396109637489"
operators,Add,"count=124, percentage=10.963748894783377"
operators,Mul,"count=179, percentage=15.826702033598586"
operators,Shape,"count=9, percentage=0.7957559681697612"
operators,Gather,"count=18, percentage=1.5915119363395225"
operators,Unsqueeze,"count=36, percentage=3.183023872679045"
operators,Concat,"count=36, percentage=3.183023872679045"
operators,Reshape,"count=36, percentage=3.183023872679045"
operators,Transpose,"count=27, percentage=2.3872679045092835"
operators,MatMul,"count=18, percentage=1.5915119363395225"
operators,Softmax,"count=9, percentage=0.7957559681697612"
operators,Resize,"count=4, percentage=0.3536693191865605"
operators,Pad,"count=1, percentage=0.08841732979664013"
operators,AveragePool,"count=1, percentage=0.08841732979664013"
operators,BatchNormalization,"count=1, percentage=0.08841732979664013"
operators,ReduceMean,"count=1, percentage=0.08841732979664013"
operators,Gemm,"count=2, percentage=0.17683465959328026"
inputs,input,"dtype=FLOAT, shape=[0, 3, 224, 224]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
