section,key,value
summary,model,/Users/gatilin/PycharmProjects/onnx-easy-tools/onnx_ckpts/detectron2/COCO-Detection/faster_rcnn_R_50_FPN_3x.onnx
summary,node_count,1776
summary,input_count,1
summary,output_count,4
summary,num_params,41726496
summary,model_size,159.1739501953125
parameter_data_types,FLOAT,41726496
operators,Constant,"count=523, percentage=29.4481981981982"
operators,Sub,"count=34, percentage=1.9144144144144142"
operators,Div,"count=29, percentage=1.6328828828828827"
operators,ReduceMax,"count=2, percentage=0.11261261261261261"
operators,Add,"count=72, percentage=4.054054054054054"
operators,Less,"count=1, percentage=0.05630630630630631"
operators,Xor,"count=1, percentage=0.05630630630630631"
operators,Mod,"count=1, percentage=0.05630630630630631"
operators,Equal,"count=18, percentage=1.0135135135135136"
operators,Not,"count=1, percentage=0.05630630630630631"
operators,And,"count=2, percentage=0.11261261261261261"
operators,Where,"count=8, percentage=0.45045045045045046"
operators,Mul,"count=73, percentage=4.110360360360361"
operators,Gather,"count=136, percentage=7.657657657657657"
operators,Unsqueeze,"count=158, percentage=8.896396396396396"
operators,Concat,"count=96, percentage=5.405405405405405"
operators,Shape,"count=98, percentage=5.518018018018018"
operators,Cast,"count=67, percentage=3.772522522522523"
operators,ConstantOfShape,"count=14, percentage=0.7882882882882882"
operators,Reshape,"count=100, percentage=5.63063063063063"
operators,Slice,"count=44, percentage=2.4774774774774775"
operators,Transpose,"count=21, percentage=1.1824324324324325"
operators,Pad,"count=1, percentage=0.05630630630630631"
operators,Conv,"count=76, percentage=4.2792792792792795"
operators,Relu,"count=56, percentage=3.153153153153153"
operators,MaxPool,"count=2, percentage=0.11261261261261261"
operators,Resize,"count=3, percentage=0.16891891891891891"
operators,Range,"count=10, percentage=0.5630630630630631"
operators,Expand,"count=17, percentage=0.9572072072072071"
operators,Flatten,"count=11, percentage=0.6193693693693694"
operators,Clip,"count=26, percentage=1.4639639639639639"
operators,Exp,"count=12, percentage=0.6756756756756757"
operators,TopK,"count=5, percentage=0.28153153153153154"
operators,Split,"count=8, percentage=0.45045045045045046"
operators,Squeeze,"count=8, percentage=0.45045045045045046"
operators,Greater,"count=3, percentage=0.16891891891891891"
operators,NonZero,"count=10, percentage=0.5630630630630631"
operators,GatherND,"count=5, percentage=0.28153153153153154"
operators,ReduceProd,"count=1, percentage=0.05630630630630631"
operators,If,"count=6, percentage=0.33783783783783783"
operators,Sqrt,"count=1, percentage=0.05630630630630631"
operators,Log,"count=1, percentage=0.05630630630630631"
operators,Floor,"count=1, percentage=0.05630630630630631"
operators,RoiAlign,"count=4, percentage=0.22522522522522523"
operators,ScatterND,"count=4, percentage=0.22522522522522523"
operators,Gemm,"count=4, percentage=0.22522522522522523"
operators,Softmax,"count=1, percentage=0.05630630630630631"
operators,NonMaxSuppression,"count=1, percentage=0.05630630630630631"
inputs,x.1,"dtype=FLOAT, shape=[3, 800, 1067]"
outputs,boxes.35,"dtype=FLOAT, shape=[0, 0]"
outputs,value.3,"dtype=INT64, shape=[0]"
outputs,value,"dtype=FLOAT, shape=[0]"
outputs,onnx::Split_303,"dtype=INT64, shape=[2]"
