section,key,value
summary,model,./resnet33ts.onnx
summary,node_count,119
summary,input_count,1
summary,output_count,1
summary,num_params,19656424
summary,model_size,75.01057815551758
parameter_data_types,FLOAT,19656424
operators,Conv,"count=38, percentage=31.932773109243694"
operators,Sigmoid,"count=34, percentage=28.57142857142857"
operators,Mul,"count=34, percentage=28.57142857142857"
operators,Add,"count=10, percentage=8.403361344537815"
operators,GlobalAveragePool,"count=1, percentage=0.8403361344537815"
operators,Flatten,"count=1, percentage=0.8403361344537815"
operators,Gemm,"count=1, percentage=0.8403361344537815"
inputs,input,"dtype=FLOAT, shape=[0, 3, 256, 256]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
