section,key,value
summary,model,./resnet14t.onnx
summary,node_count,45
summary,input_count,1
summary,output_count,1
summary,num_params,10071912
summary,model_size,38.43030071258545
parameter_data_types,FLOAT,10071912
operators,Conv,"count=19, percentage=42.22222222222222"
operators,Relu,"count=15, percentage=33.33333333333333"
operators,MaxPool,"count=1, percentage=2.2222222222222223"
operators,Add,"count=4, percentage=8.88888888888889"
operators,AveragePool,"count=3, percentage=6.666666666666667"
operators,GlobalAveragePool,"count=1, percentage=2.2222222222222223"
operators,Flatten,"count=1, percentage=2.2222222222222223"
operators,Gemm,"count=1, percentage=2.2222222222222223"
inputs,input,"dtype=FLOAT, shape=[0, 3, 176, 176]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
