section,key,value
summary,model,/Users/gatilin/PycharmProjects/onnx-easy-tools/onnx_ckpts/detectron2/COCO-PanopticSegmentation/panoptic_fpn_R_50_1x.onnx
summary,node_count,2006
summary,input_count,1
summary,output_count,5
summary,num_params,44369776
summary,model_size,169.25726318359375
parameter_data_types,FLOAT,44369776
operators,Constant,"count=586, percentage=29.212362911266197"
operators,Sub,"count=37, percentage=1.844466600199402"
operators,Div,"count=31, percentage=1.5453639082751744"
operators,ReduceMax,"count=2, percentage=0.09970089730807577"
operators,Add,"count=76, percentage=3.788634097706879"
operators,Less,"count=1, percentage=0.049850448654037885"
operators,Xor,"count=1, percentage=0.049850448654037885"
operators,Mod,"count=1, percentage=0.049850448654037885"
operators,Equal,"count=28, percentage=1.3958125623130608"
operators,Not,"count=1, percentage=0.049850448654037885"
operators,And,"count=2, percentage=0.09970089730807577"
operators,Where,"count=10, percentage=0.4985044865403789"
operators,Mul,"count=77, percentage=3.838484546360917"
operators,Gather,"count=163, percentage=8.125623130608176"
operators,Unsqueeze,"count=168, percentage=8.374875373878366"
operators,Concat,"count=108, percentage=5.383848454636091"
operators,Shape,"count=116, percentage=5.782652043868395"
operators,Cast,"count=77, percentage=3.838484546360917"
operators,ConstantOfShape,"count=17, percentage=0.847457627118644"
operators,Reshape,"count=107, percentage=5.333998005982054"
operators,Slice,"count=49, percentage=2.4426719840478563"
operators,Transpose,"count=25, percentage=1.2462612163509472"
operators,Pad,"count=1, percentage=0.049850448654037885"
operators,Conv,"count=81, percentage=4.037886340977069"
operators,Relu,"count=61, percentage=3.0408773678963112"
operators,MaxPool,"count=2, percentage=0.09970089730807577"
operators,Resize,"count=3, percentage=0.14955134596211367"
operators,Range,"count=11, percentage=0.5483549351944167"
operators,Expand,"count=19, percentage=0.9471585244267198"
operators,Flatten,"count=12, percentage=0.5982053838484547"
operators,Clip,"count=27, percentage=1.3459621136590227"
operators,Exp,"count=12, percentage=0.5982053838484547"
operators,TopK,"count=5, percentage=0.24925224327018944"
operators,Split,"count=14, percentage=0.6979062811565304"
operators,Squeeze,"count=12, percentage=0.5982053838484547"
operators,Greater,"count=3, percentage=0.14955134596211367"
operators,NonZero,"count=14, percentage=0.6979062811565304"
operators,GatherND,"count=5, percentage=0.24925224327018944"
operators,ReduceProd,"count=1, percentage=0.049850448654037885"
operators,If,"count=10, percentage=0.4985044865403789"
operators,Sqrt,"count=2, percentage=0.09970089730807577"
operators,Log,"count=2, percentage=0.09970089730807577"
operators,Floor,"count=2, percentage=0.09970089730807577"
operators,RoiAlign,"count=8, percentage=0.3988035892323031"
operators,ScatterND,"count=8, percentage=0.3988035892323031"
operators,Gemm,"count=4, percentage=0.19940179461615154"
operators,Softmax,"count=1, percentage=0.049850448654037885"
operators,NonMaxSuppression,"count=1, percentage=0.049850448654037885"
operators,ConvTranspose,"count=1, percentage=0.049850448654037885"
operators,Sigmoid,"count=1, percentage=0.049850448654037885"
inputs,x.1,"dtype=FLOAT, shape=[3, 800, 1067]"
outputs,boxes.35,"dtype=FLOAT, shape=[0, 0]"
outputs,value.3,"dtype=INT64, shape=[0]"
outputs,value.7,"dtype=FLOAT, shape=[0, 0, 0, 0]"
outputs,value,"dtype=FLOAT, shape=[0]"
outputs,onnx::Split_338,"dtype=INT64, shape=[2]"
