section,key,value
summary,model,/Users/gatilin/PycharmProjects/onnx-easy-tools/onnx_ckpts/detectron2/COCO-InstanceSegmentation/mask_rcnn_R_50_DC5_1x/mask_rcnn_R_50_DC5_1x.onnx
summary,node_count,787
summary,input_count,1
summary,output_count,5
summary,num_params,172380076
summary,model_size,657.5778045654297
parameter_data_types,FLOAT,172380076
operators,Constant,"count=206, percentage=26.17534942820839"
operators,Sub,"count=14, percentage=1.7789072426937738"
operators,Div,"count=10, percentage=1.2706480304955527"
operators,ReduceMax,"count=2, percentage=0.25412960609911056"
operators,Gather,"count=63, percentage=8.005082592121983"
operators,Unsqueeze,"count=62, percentage=7.878017789072427"
operators,Concat,"count=35, percentage=4.447268106734435"
operators,Shape,"count=32, percentage=4.066073697585769"
operators,Cast,"count=35, percentage=4.447268106734435"
operators,ConstantOfShape,"count=7, percentage=0.8894536213468869"
operators,Reshape,"count=27, percentage=3.430749682337993"
operators,Slice,"count=17, percentage=2.1601016518424396"
operators,Transpose,"count=9, percentage=1.1435832274459974"
operators,Pad,"count=1, percentage=0.12706480304955528"
operators,Conv,"count=61, percentage=7.750952986022871"
operators,Relu,"count=57, percentage=7.242693773824651"
operators,MaxPool,"count=1, percentage=0.12706480304955528"
operators,Add,"count=36, percentage=4.5743329097839895"
operators,Mul,"count=26, percentage=3.303684879288437"
operators,Range,"count=3, percentage=0.3811944091486658"
operators,Expand,"count=7, percentage=0.8894536213468869"
operators,Flatten,"count=4, percentage=0.5082592121982211"
operators,Equal,"count=9, percentage=1.1435832274459974"
operators,Where,"count=5, percentage=0.6353240152477764"
operators,Clip,"count=13, percentage=1.6518424396442184"
operators,Exp,"count=4, percentage=0.5082592121982211"
operators,TopK,"count=1, percentage=0.12706480304955528"
operators,Split,"count=6, percentage=0.7623888182973316"
operators,Squeeze,"count=4, percentage=0.5082592121982211"
operators,Greater,"count=3, percentage=0.3811944091486658"
operators,And,"count=1, percentage=0.12706480304955528"
operators,NonZero,"count=6, percentage=0.7623888182973316"
operators,GatherND,"count=5, percentage=0.6353240152477764"
operators,ReduceProd,"count=1, percentage=0.12706480304955528"
operators,If,"count=4, percentage=0.5082592121982211"
operators,RoiAlign,"count=2, percentage=0.25412960609911056"
operators,Gemm,"count=4, percentage=0.5082592121982211"
operators,Softmax,"count=1, percentage=0.12706480304955528"
operators,NonMaxSuppression,"count=1, percentage=0.12706480304955528"
operators,ConvTranspose,"count=1, percentage=0.12706480304955528"
operators,Sigmoid,"count=1, percentage=0.12706480304955528"
inputs,x.1,"dtype=FLOAT, shape=[3, 800, 1067]"
outputs,boxes.23,"dtype=FLOAT, shape=[0, 0]"
outputs,value.3,"dtype=INT64, shape=[0]"
outputs,value.7,"dtype=FLOAT, shape=[0, 0, 0, 0]"
outputs,value,"dtype=FLOAT, shape=[0]"
outputs,onnx::Split_299,"dtype=INT64, shape=[2]"
