section,key,value
summary,model,./hardcorenas_a.onnx
summary,node_count,130
summary,input_count,1
summary,output_count,1
summary,num_params,5250040
summary,model_size,20.058653831481934
parameter_data_types,FLOAT,5250040
operators,Conv,"count=51, percentage=39.23076923076923"
operators,HardSigmoid,"count=23, percentage=17.692307692307693"
operators,Mul,"count=23, percentage=17.692307692307693"
operators,Relu,"count=17, percentage=13.076923076923078"
operators,ReduceMean,"count=8, percentage=6.153846153846154"
operators,Add,"count=5, percentage=3.8461538461538463"
operators,GlobalAveragePool,"count=1, percentage=0.7692307692307693"
operators,Flatten,"count=1, percentage=0.7692307692307693"
operators,Gemm,"count=1, percentage=0.7692307692307693"
inputs,input,"dtype=FLOAT, shape=[0, 3, 224, 224]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
