section,key,value
summary,model,./seresnext101d_32x8d.onnx
summary,node_count,446
summary,input_count,1
summary,output_count,1
summary,num_params,93486776
summary,model_size,356.7098331451416
parameter_data_types,FLOAT,93486776
operators,Conv,"count=172, percentage=38.56502242152467"
operators,Relu,"count=135, percentage=30.269058295964125"
operators,MaxPool,"count=1, percentage=0.2242152466367713"
operators,ReduceMean,"count=33, percentage=7.399103139013453"
operators,Sigmoid,"count=33, percentage=7.399103139013453"
operators,Mul,"count=33, percentage=7.399103139013453"
operators,Add,"count=33, percentage=7.399103139013453"
operators,AveragePool,"count=3, percentage=0.672645739910314"
operators,GlobalAveragePool,"count=1, percentage=0.2242152466367713"
operators,Flatten,"count=1, percentage=0.2242152466367713"
operators,Gemm,"count=1, percentage=0.2242152466367713"
inputs,input,"dtype=FLOAT, shape=[0, 3, 224, 224]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
