section,key,value
summary,model,./convnextv2_atto.onnx
summary,node_count,564
summary,input_count,1
summary,output_count,1
summary,num_params,3708400
summary,model_size,14.25900650024414
parameter_data_types,FLOAT,3708400
operators,Conv,"count=40, percentage=7.092198581560284"
operators,Transpose,"count=34, percentage=6.028368794326241"
operators,ReduceMean,"count=46, percentage=8.156028368794328"
operators,Sub,"count=17, percentage=3.0141843971631204"
operators,Constant,"count=118, percentage=20.921985815602838"
operators,Pow,"count=41, percentage=7.2695035460992905"
operators,Add,"count=94, percentage=16.666666666666664"
operators,Sqrt,"count=17, percentage=3.0141843971631204"
operators,Div,"count=41, percentage=7.2695035460992905"
operators,Mul,"count=77, percentage=13.652482269503546"
operators,Erf,"count=12, percentage=2.127659574468085"
operators,Abs,"count=12, percentage=2.127659574468085"
operators,ReduceSum,"count=12, percentage=2.127659574468085"
operators,GlobalAveragePool,"count=1, percentage=0.1773049645390071"
operators,Flatten,"count=1, percentage=0.1773049645390071"
operators,Gemm,"count=1, percentage=0.1773049645390071"
inputs,input,"dtype=FLOAT, shape=[0, 3, 224, 224]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
