section,key,value
summary,model,./resnet18.onnx
summary,node_count,49
summary,input_count,1
summary,output_count,1
summary,num_params,11684712
summary,model_size,44.58291721343994
parameter_data_types,FLOAT,11684712
operators,Conv,"count=20, percentage=40.816326530612244"
operators,Relu,"count=17, percentage=34.69387755102041"
operators,MaxPool,"count=1, percentage=2.0408163265306123"
operators,Add,"count=8, percentage=16.3265306122449"
operators,GlobalAveragePool,"count=1, percentage=2.0408163265306123"
operators,Flatten,"count=1, percentage=2.0408163265306123"
operators,Gemm,"count=1, percentage=2.0408163265306123"
inputs,input,"dtype=FLOAT, shape=[0, 3, 224, 224]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
