section,key,value
summary,model,./densenet161.onnx
summary,node_count,498
summary,input_count,1
summary,output_count,1
summary,num_params,28855720
summary,model_size,110.28451538085938
parameter_data_types,FLOAT,28855720
operators,Conv,"count=160, percentage=32.1285140562249"
operators,Relu,"count=161, percentage=32.329317269076306"
operators,MaxPool,"count=1, percentage=0.2008032128514056"
operators,Concat,"count=82, percentage=16.46586345381526"
operators,BatchNormalization,"count=82, percentage=16.46586345381526"
operators,Constant,"count=3, percentage=0.6024096385542169"
operators,Pad,"count=3, percentage=0.6024096385542169"
operators,AveragePool,"count=3, percentage=0.6024096385542169"
operators,GlobalAveragePool,"count=1, percentage=0.2008032128514056"
operators,Flatten,"count=1, percentage=0.2008032128514056"
operators,Gemm,"count=1, percentage=0.2008032128514056"
inputs,input,"dtype=FLOAT, shape=[0, 3, 224, 224]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
