section,key,value
summary,model,./resnet101.onnx
summary,node_count,241
summary,input_count,1
summary,output_count,1
summary,num_params,44496488
summary,model_size,169.78670024871826
parameter_data_types,FLOAT,44496488
operators,Conv,"count=104, percentage=43.15352697095436"
operators,Relu,"count=100, percentage=41.49377593360996"
operators,MaxPool,"count=1, percentage=0.4149377593360996"
operators,Add,"count=33, percentage=13.692946058091287"
operators,GlobalAveragePool,"count=1, percentage=0.4149377593360996"
operators,Flatten,"count=1, percentage=0.4149377593360996"
operators,Gemm,"count=1, percentage=0.4149377593360996"
inputs,input,"dtype=FLOAT, shape=[0, 3, 224, 224]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
