section,key,value
summary,model,torchvision/densenet169.onnx
summary,node_count,847
summary,input_count,1
summary,output_count,1
summary,num_params,14079208
summary,model_size,53.945363998413086
parameter_data_types,FLOAT,14079208
operators,Identity,"count=325, percentage=38.370720188902006"
operators,Conv,"count=168, percentage=19.834710743801654"
operators,Relu,"count=169, percentage=19.952774498229044"
operators,MaxPool,"count=1, percentage=0.11806375442739078"
operators,Concat,"count=86, percentage=10.15348288075561"
operators,BatchNormalization,"count=86, percentage=10.15348288075561"
operators,Constant,"count=3, percentage=0.3541912632821724"
operators,Pad,"count=3, percentage=0.3541912632821724"
operators,AveragePool,"count=3, percentage=0.3541912632821724"
operators,GlobalAveragePool,"count=1, percentage=0.11806375442739078"
operators,Flatten,"count=1, percentage=0.11806375442739078"
operators,Gemm,"count=1, percentage=0.11806375442739078"
inputs,input,"dtype=FLOAT, shape=[0, 3, 224, 224]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
