section,key,value
summary,model,./dpn107.onnx
summary,node_count,764
summary,input_count,1
summary,output_count,1
summary,num_params,86974264
summary,model_size,331.9199438095093
parameter_data_types,FLOAT,86974264
operators,Identity,"count=8, percentage=1.0471204188481675"
operators,Conv,"count=111, percentage=14.528795811518325"
operators,Relu,"count=111, percentage=14.528795811518325"
operators,MaxPool,"count=1, percentage=0.13089005235602094"
operators,BatchNormalization,"count=40, percentage=5.2356020942408374"
operators,Constant,"count=312, percentage=40.83769633507853"
operators,Slice,"count=78, percentage=10.209424083769633"
operators,Add,"count=35, percentage=4.5811518324607325"
operators,Concat,"count=66, percentage=8.638743455497382"
operators,GlobalAveragePool,"count=1, percentage=0.13089005235602094"
operators,Flatten,"count=1, percentage=0.13089005235602094"
inputs,input,"dtype=FLOAT, shape=[0, 3, 224, 224]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
