section,key,value
summary,model,./efficientnetv2_rw_s.onnx
summary,node_count,504
summary,input_count,1
summary,output_count,1
summary,num_params,23860872
summary,model_size,91.14081192016602
parameter_data_types,FLOAT,23860872
operators,Conv,"count=172, percentage=34.12698412698413"
operators,Sigmoid,"count=132, percentage=26.190476190476193"
operators,Mul,"count=132, percentage=26.190476190476193"
operators,Add,"count=35, percentage=6.944444444444445"
operators,ReduceMean,"count=30, percentage=5.952380952380952"
operators,GlobalAveragePool,"count=1, percentage=0.1984126984126984"
operators,Flatten,"count=1, percentage=0.1984126984126984"
operators,Gemm,"count=1, percentage=0.1984126984126984"
inputs,input,"dtype=FLOAT, shape=[0, 3, 288, 288]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
