section,key,value
summary,model,./resnet51q.onnx
summary,node_count,178
summary,input_count,1
summary,output_count,1
summary,num_params,35654744
summary,model_size,136.05325603485107
parameter_data_types,FLOAT,35654744
operators,Conv,"count=57, percentage=32.02247191011236"
operators,Sigmoid,"count=51, percentage=28.651685393258425"
operators,Mul,"count=51, percentage=28.651685393258425"
operators,Add,"count=16, percentage=8.98876404494382"
operators,GlobalAveragePool,"count=1, percentage=0.5617977528089888"
operators,Flatten,"count=1, percentage=0.5617977528089888"
operators,Gemm,"count=1, percentage=0.5617977528089888"
inputs,input,"dtype=FLOAT, shape=[0, 3, 256, 256]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
