section,key,value
summary,model,./dpn98.onnx
summary,node_count,704
summary,input_count,1
summary,output_count,1
summary,num_params,61615240
summary,model_size,235.17202854156494
parameter_data_types,FLOAT,61615240
operators,Identity,"count=8, percentage=1.1363636363636365"
operators,Conv,"count=102, percentage=14.488636363636365"
operators,Relu,"count=102, percentage=14.488636363636365"
operators,MaxPool,"count=1, percentage=0.14204545454545456"
operators,BatchNormalization,"count=37, percentage=5.255681818181818"
operators,Constant,"count=288, percentage=40.909090909090914"
operators,Slice,"count=72, percentage=10.227272727272728"
operators,Add,"count=32, percentage=4.545454545454546"
operators,Concat,"count=60, percentage=8.522727272727272"
operators,GlobalAveragePool,"count=1, percentage=0.14204545454545456"
operators,Flatten,"count=1, percentage=0.14204545454545456"
inputs,input,"dtype=FLOAT, shape=[0, 3, 224, 224]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
