section,key,value
summary,model,torchvision/efficientnet_b0.onnx
summary,node_count,298
summary,input_count,1
summary,output_count,1
summary,num_params,5242196
summary,model_size,20.070435523986816
parameter_data_types,FLOAT,5242196
operators,Identity,"count=59, percentage=19.798657718120804"
operators,Conv,"count=81, percentage=27.181208053691275"
operators,Sigmoid,"count=65, percentage=21.812080536912752"
operators,Mul,"count=65, percentage=21.812080536912752"
operators,GlobalAveragePool,"count=17, percentage=5.704697986577181"
operators,Add,"count=9, percentage=3.0201342281879198"
operators,Flatten,"count=1, percentage=0.33557046979865773"
operators,Gemm,"count=1, percentage=0.33557046979865773"
inputs,input,"dtype=FLOAT, shape=[0, 3, 224, 224]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
