section,key,value
summary,model,./efficientformerv2_l.onnx
summary,node_count,1506
summary,input_count,1
summary,output_count,1
summary,num_params,26127400
summary,model_size,100.1054630279541
parameter_data_types,FLOAT,26127400
operators,Conv,"count=206, percentage=13.678618857901725"
operators,Constant,"count=453, percentage=30.0796812749004"
operators,Div,"count=86, percentage=5.710491367861885"
operators,Erf,"count=85, percentage=5.6440903054448865"
operators,Add,"count=161, percentage=10.690571049136786"
operators,Mul,"count=230, percentage=15.272244355909695"
operators,Shape,"count=13, percentage=0.8632138114209826"
operators,Gather,"count=26, percentage=1.7264276228419653"
operators,Unsqueeze,"count=52, percentage=3.4528552456839305"
operators,Concat,"count=52, percentage=3.4528552456839305"
operators,Reshape,"count=52, percentage=3.4528552456839305"
operators,Transpose,"count=39, percentage=2.589641434262948"
operators,MatMul,"count=26, percentage=1.7264276228419653"
operators,Softmax,"count=13, percentage=0.8632138114209826"
operators,Resize,"count=6, percentage=0.398406374501992"
operators,Pad,"count=1, percentage=0.06640106241699867"
operators,AveragePool,"count=1, percentage=0.06640106241699867"
operators,BatchNormalization,"count=1, percentage=0.06640106241699867"
operators,ReduceMean,"count=1, percentage=0.06640106241699867"
operators,Gemm,"count=2, percentage=0.13280212483399734"
inputs,input,"dtype=FLOAT, shape=[0, 3, 224, 224]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
